timestamp,consumption_profile_power,consumption_profile_price,grid_buy_profile_price,grid_buy_profile_power,grid_sell_profile_power,grid_sell_profile_price,pv_profile_power,pv_profile_price,heat_demand,source_temperature
2024-01-03 14:00:00+01:00,2531.6388044739997,0,37.369,453208.36317045,0.00022660418158522498,0,700.713150372411,0,19.539888393688,285.15
2024-01-03 15:00:00+01:00,2615.497767205,0,37.422,453208.36317045,0.00022660418158522498,0,813.5388688538119,0,19.718334863040003,284.45
2024-01-03 16:00:00+01:00,2987.8305651905002,0,38.066,453208.36317045,0.00022660418158522498,0,449.2056788823315,0,20.521343975112,284.25
2024-01-03 17:00:00+01:00,3732.7702100584997,0,38.698,453208.36317045,0.00022660418158522498,0,25.5987564057671,0,21.145906617831997,282.84999999999997
2024-01-03 18:00:00+01:00,4149.1003129115,0,39.339,453208.36317045,0.00022660418158522498,0,0.0,0,21.413576321856,282.25
2024-01-03 19:00:00+01:00,4107.968064703,0,40.208,453208.36317045,0.00022660418158522498,0,0.0,0,21.235129852504002,282.04999999999995
2024-01-03 20:00:00+01:00,3748.5155649155,0,40.277,453208.36317045,0.00022660418158522498,0,0.0,0,20.610567209784,282.54999999999995
2024-01-03 21:00:00+01:00,3346.6103995020003,0,39.882999999999996,453208.36317045,0.00022660418158522498,0,0.0,0,18.870714133632,283.04999999999995
2024-01-03 22:00:00+01:00,2959.3793068900004,0,39.303,453208.36317045,0.00022660418158522498,0,0.0,0,16.9078029708,283.54999999999995
2024-01-03 23:00:00+01:00,2375.804635762,0,38.721000000000004,453208.36317045,0.00022660418158522498,0,0.0,0,12.402029619736002,282.75
2024-01-04 00:00:00+01:00,1851.0389064844048,0,38.480000000000004,453208.36317045,0.00022660418158522498,0,0.0,0,12.460875900736,282.45
2024-01-04 01:00:00+01:00,1591.1770120769534,0,37.792,453208.36317045,0.00022660418158522498,0,0.0,0,12.796361021135999,282.54999999999995
2024-01-04 02:00:00+01:00,1506.4605876352612,0,37.71,453208.36317045,0.00022660418158522498,0,0.0,0,12.988066804224001,282.34999999999997
2024-01-04 03:00:00+01:00,1493.1893456438065,0,37.025999999999996,453208.36317045,0.00022660418158522498,0,0.0,0,13.99452216544,281.95
2024-01-04 04:00:00+01:00,1558.5976097445478,0,35.980000000000004,453208.36317045,0.00022660418158522498,0,0.0,0,17.061814694856,282.45
2024-01-04 05:00:00+01:00,1773.8561570081997,0,34.528,453208.36317045,0.00022660418158522498,0,0.0,0,24.442487343752,282.34999999999997
2024-01-04 06:00:00+01:00,2294.2534862995003,0,35.480000000000004,453208.36317045,0.00022660418158522498,0,0.0,0,24.011149331808003,282.25
2024-01-04 07:00:00+01:00,2494.3698458025,0,37.753,453208.36317045,0.00022660418158522498,0,0.0,0,22.621282404416004,282.45
2024-01-04 08:00:00+01:00,2345.0683733985,0,39.245,453208.36317045,0.00022660418158522498,0,0.0,0,23.148473307904,282.45
2024-01-04 09:00:00+01:00,2264.592759368,0,40.482,453208.36317045,0.00022660418158522498,0,0.0,0,22.812988187504,282.75
2024-01-04 10:00:00+01:00,2285.8467033089996,0,41.127,453208.36317045,0.00022660418158522498,0,359.2650601905084,0,22.189944392464,282.54999999999995
2024-01-04 11:00:00+01:00,2507.0174392045,0,41.4,453208.36317045,0.00022660418158522498,0,1042.0569791533187,0,21.662753488976,282.75
2024-01-04 12:00:00+01:00,2618.600644896,0,41.141,453208.36317045,0.00022660418158522498,0,1647.0590427838376,0,21.471047705888,282.65
2024-01-04 13:00:00+01:00,2595.849944339,0,40.983000000000004,453208.36317045,0.00022660418158522498,0,2963.8851906261907,0,21.039709693935997,283.25
2024-01-04 14:00:00+01:00,2534.9319500845,0,40.61,453208.36317045,0.00022660418158522498,0,1417.9662544129524,0,20.99178324816,283.34999999999997
2024-01-04 15:00:00+01:00,2618.8999962185,0,40.576,453208.36317045,0.00022660418158522498,0,1246.9693547338636,0,21.183489031248,282.45
2024-01-04 16:00:00+01:00,2991.7171232155006,0,41.191,453208.36317045,0.00022660418158522498,0,2322.0833265032966,0,22.046165055152,281.34999999999997
2024-01-04 17:00:00+01:00,3737.6257825885,0,41.842,453208.36317045,0.00022660418158522498,0,25.5447360619448,0,22.717135295960002,281.54999999999995
2024-01-04 18:00:00+01:00,4154.4974459705,0,42.553,453208.36317045,0.00022660418158522498,0,0.0,0,23.004693970592,281.34999999999997
2024-01-04 19:00:00+01:00,4113.3116930985,0,45.303,453208.36317045,0.00022660418158522498,0,0.0,0,22.812988187504,281.15
2024-01-04 20:00:00+01:00,3753.391618939,0,46.445,453208.36317045,0.00022660418158522498,0,0.0,0,22.142017946696,280.84999999999997
2024-01-04 21:00:00+01:00,3350.963656898,0,44.480000000000004,453208.36317045,0.00022660418158522498,0,0.0,0,20.272886561584002,278.75
2024-01-04 22:00:00+01:00,2963.2288556325,0,42.339,453208.36317045,0.00022660418158522498,0,0.0,0,18.164122947608,277.75
2024-01-04 23:00:00+01:00,2378.8950729109997,0,41.981,453208.36317045,0.00022660418158522498,0,0.0,0,13.323551924632,276.95
2024-01-05 00:00:00+01:00,1853.2465278101,0,41.466,453208.36317045,0.00022660418158522498,0,0.0,0,12.489489359608,276.84999999999997
2024-01-05 01:00:00+01:00,1593.0747119535004,0,40.863,453208.36317045,0.00022660418158522498,0,0.0,0,12.825744842368,276.34999999999997
2024-01-05 02:00:00+01:00,1508.2572513938999,0,40.588,453208.36317045,0.00022660418158522498,0,0.0,0,13.017890832512,276.15
2024-01-05 03:00:00+01:00,1494.9701816007,0,40.031,453208.36317045,0.00022660418158522498,0,0.0,0,14.026657280792,275.04999999999995
2024-01-05 04:00:00+01:00,1560.4564541529,0,39.681,453208.36317045,0.00022660418158522498,0,0.0,0,17.100993123152,275.65
2024-01-05 05:00:00+01:00,1775.9717271708,0,39.301,453208.36317045,0.00022660418158522498,0,0.0,0,24.498613743847997,277.15
2024-01-05 06:00:00+01:00,2296.989702651,0,39.385,453208.36317045,0.00022660418158522498,0,0.0,0,24.066285266016,277.45
2024-01-05 07:00:00+01:00,2497.3447287435,0,39.583,453208.36317045,0.00022660418158522498,0,0.0,0,22.673226837439998,277.95
2024-01-05 08:00:00+01:00,2347.8651935695,0,40.08,453208.36317045,0.00022660418158522498,0,0.0,0,23.201628310352,279.54999999999995
2024-01-05 09:00:00+01:00,2267.293601177,0,40.68,453208.36317045,0.00022660418158522498,0,0.0,0,22.865372827592,280.34999999999997
2024-01-05 10:00:00+01:00,2288.5728934025,0,40.937,453208.36317045,0.00022660418158522498,0,623.4307609252911,0,22.240898359608,281.25
2024-01-05 11:00:00+01:00,2510.0074061590003,0,41.473,453208.36317045,0.00022660418158522498,0,407.50650631057937,0,21.712496886704,282.75
2024-01-05 12:00:00+01:00,2621.7236903410003,0,41.608000000000004,453208.36317045,0.00022660418158522498,0,356.70560387832427,0,21.520350896552,282.65
2024-01-05 13:00:00+01:00,2598.94585641,0,41.802,453208.36317045,0.00022660418158522498,0,1007.721589997585,0,21.08802241872,282.84999999999997
2024-01-05 14:00:00+01:00,2537.9552089754998,0,41.204,453208.36317045,0.00022660418158522498,0,783.6626070891423,0,21.039985921184,283.04999999999995
2024-01-05 15:00:00+01:00,2622.0233986825,0,41.134,453208.36317045,0.00022660418158522498,0,279.0186849672484,0,21.232131911335998,282.45
2024-01-05 16:00:00+01:00,2995.2851619519997,0,41.621,453208.36317045,0.00022660418158522498,0,1803.773476008739,0,22.096788867,281.65
2024-01-05 17:00:00+01:00,3742.0834211365004,0,41.985,453208.36317045,0.00022660418158522498,0,42.2227733084609,0,22.769299832512,281.54999999999995
2024-01-05 18:00:00+01:00,4159.452261953501,0,42.277,453208.36317045,0.00022660418158522498,0,0.0,0,23.057518817736,280.84999999999997
2024-01-05 19:00:00+01:00,4118.217389343,0,42.718,453208.36317045,0.00022660418158522498,0,0.0,0,22.865372827592,278.75
2024-01-05 20:00:00+01:00,3757.86806044,0,42.825,453208.36317045,0.00022660418158522498,0,0.0,0,22.192861862071997,278.15
2024-01-05 21:00:00+01:00,3354.9601470865,0,42.376000000000005,453208.36317045,0.00022660418158522498,0,0.0,0,20.319438458128,277.75
2024-01-05 22:00:00+01:00,2966.762918148,0,41.989000000000004,453208.36317045,0.00022660418158522498,0,0.0,0,18.205832566504,278.75
2024-01-05 23:00:00+01:00,2381.732236125,0,41.399,453208.36317045,0.00022660418158522498,0,0.0,0,13.354146315271999,278.15
2024-01-06 00:00:00+01:00,2040.4058041288065,0,41.472,453208.36317045,0.00022660418158522498,0,0.0,0,11.420325100456001,278.25
2024-01-06 01:00:00+01:00,1728.545527499914,0,40.66,453208.36317045,0.00022660418158522498,0,0.0,0,11.727795391624,278.25
2024-01-06 02:00:00+01:00,1580.0287277581158,0,40.205,453208.36317045,0.00022660418158522498,0,0.0,0,11.903492700855999,278.15
2024-01-06 03:00:00+01:00,1518.8718098846412,0,40.0,453208.36317045,0.00022660418158522498,0,0.0,0,12.82590357436,277.75
2024-01-06 04:00:00+01:00,1516.7965751407742,0,39.593,453208.36317045,0.00022660418158522498,0,0.0,0,15.637060522159999,277.54999999999995
2024-01-06 05:00:00+01:00,1543.049544792102,0,39.281,453208.36317045,0.00022660418158522498,0,0.0,0,22.401406927816,277.95
2024-01-06 06:00:00+01:00,1812.630038868882,0,39.281,453208.36317045,0.00022660418158522498,0,0.0,0,22.006087982032,278.15
2024-01-06 07:00:00+01:00,2320.087440814,0,39.439,453208.36317045,0.00022660418158522498,0,0.0,0,20.732282490055997,278.34999999999997
2024-01-06 08:00:00+01:00,2859.5984685624994,0,39.49,453208.36317045,0.00022660418158522498,0,0.0,0,21.215450090464003,278.65
2024-01-06 09:00:00+01:00,3191.436004956,0,40.119,453208.36317045,0.00022660418158522498,0,0.0,0,20.907979799295997,278.45
2024-01-06 10:00:00+01:00,3445.7897766345,0,40.82,453208.36317045,0.00022660418158522498,0,414.5719898801522,0,20.336963544272,278.54999999999995
2024-01-06 11:00:00+01:00,3790.078721491,0,41.203,453208.36317045,0.00022660418158522498,0,637.7372474940787,0,19.853795943871997,278.75
2024-01-06 12:00:00+01:00,3778.3773978745,0,41.71,453208.36317045,0.00022660418158522498,0,513.5443002356614,0,19.678098634631997,278.84999999999997
2024-01-06 13:00:00+01:00,3621.38463936,0,42.022999999999996,453208.36317045,0.00022660418158522498,0,529.8780991071387,0,19.282779688848,278.95
2024-01-06 14:00:00+01:00,3527.7240447749996,0,41.896,453208.36317045,0.00022660418158522498,0,654.7873173003987,0,19.238855361536,278.84999999999997
2024-01-06 15:00:00+01:00,3525.148753466,0,41.502,453208.36317045,0.00022660418158522498,0,621.3066256308526,0,19.414552670776,278.95
2024-01-06 16:00:00+01:00,3743.0734044005003,0,41.235,453208.36317045,0.00022660418158522498,0,236.20434458668223,0,20.205190562344,278.75
2024-01-06 17:00:00+01:00,4246.230319889501,0,41.489000000000004,453208.36317045,0.00022660418158522498,0,33.8295219692209,0,20.820131144679998,278.65
2024-01-06 18:00:00+01:00,4412.274102226999,0,41.965,453208.36317045,0.00022660418158522498,0,0.0,0,21.083677108535998,278.65
2024-01-06 19:00:00+01:00,4158.5954069105,0,42.407,453208.36317045,0.00022660418158522498,0,0.0,0,20.907979799295997,278.65
2024-01-06 20:00:00+01:00,3716.070349902,0,42.343,453208.36317045,0.00022660418158522498,0,0.0,0,20.29303921696,278.75
2024-01-06 21:00:00+01:00,3353.1793008355,0,41.88,453208.36317045,0.00022660418158522498,0,0.0,0,18.579990451896002,278.25
2024-01-06 22:00:00+01:00,3082.2986596905,0,41.194,453208.36317045,0.00022660418158522498,0,0.0,0,16.64732005028,277.65
2024-01-06 23:00:00+01:00,2570.390754318,0,40.78,453208.36317045,0.00022660418158522498,0,0.0,0,12.210962992024,277.54999999999995
2024-01-07 00:00:00+01:00,2168.9979202990003,0,40.637,453208.36317045,0.00022660418158522498,0,0.0,0,9.479534441968,277.65
2024-01-07 01:00:00+01:00,1869.069793872005,0,39.967,453208.36317045,0.00022660418158522498,0,0.0,0,10.079504976264,277.25
2024-01-07 02:00:00+01:00,1689.548394433809,0,40.388,453208.36317045,0.00022660418158522498,0,0.0,0,10.199499083128,277.15
2024-01-07 03:00:00+01:00,1596.6467584775032,0,39.962,453208.36317045,0.00022660418158522498,0,0.0,0,10.959461759912,277.15
2024-01-07 04:00:00+01:00,1555.6769368017294,0,39.656,453208.36317045,0.00022660418158522498,0,0.0,0,13.639330146456,277.15
2024-01-07 05:00:00+01:00,1567.6400246215342,0,39.326,453208.36317045,0.00022660418158522498,0,0.0,0,20.159009952536003,277.15
2024-01-07 06:00:00+01:00,1742.356167027507,0,39.166,453208.36317045,0.00022660418158522498,0,0.0,0,19.959019774439998,277.04999999999995
2024-01-07 07:00:00+01:00,2131.9824247226475,0,39.188,453208.36317045,0.00022660418158522498,0,0.0,0,19.39904727576,277.15
2024-01-07 08:00:00+01:00,2707.036543626,0,39.47,453208.36317045,0.00022660418158522498,0,0.0,0,19.319051204512,277.25
2024-01-07 09:00:00+01:00,3239.418978987,0,39.749,453208.36317045,0.00022660418158522498,0,0.0,0,18.919070848312,277.45
2024-01-07 10:00:00+01:00,3699.772613626,0,40.159,453208.36317045,0.00022660418158522498,0,467.5803631825527,0,18.399096385256,277.84999999999997
2024-01-07 11:00:00+01:00,4218.4650719225,0,40.466,453208.36317045,0.00022660418158522498,0,921.4303841230587,0,17.839123886568,278.15
2024-01-07 12:00:00+01:00,4134.623347662,0,40.695,453208.36317045,0.00022660418158522498,0,488.375525153215,0,17.679131744088,277.45
2024-01-07 13:00:00+01:00,3826.9617606975,0,40.894,453208.36317045,0.00022660418158522498,0,545.9037913358965,0,17.639133708472,277.25
2024-01-07 14:00:00+01:00,3618.583791686,0,40.846000000000004,453208.36317045,0.00022660418158522498,0,628.7754656680415,0,17.759127815328,276.65
2024-01-07 15:00:00+01:00,3557.6170930895,0,40.461,453208.36317045,0.00022660418158522498,0,611.9565416906373,0,17.919119957808,276.25
2024-01-07 16:00:00+01:00,3741.493256713,0,40.414,453208.36317045,0.00022660418158522498,0,626.1170456672841,0,18.679082634592,275.65
2024-01-07 17:00:00+01:00,4314.4701030445,0,40.781,453208.36317045,0.00022660418158522498,0,92.8477179569587,0,19.319051204512,275.15
2024-01-07 18:00:00+01:00,4513.562913938,0,41.322,453208.36317045,0.00022660418158522498,0,0.0,0,19.71903156072,273.34999999999997
2024-01-07 19:00:00+01:00,4262.788562568,0,42.157,453208.36317045,0.00022660418158522498,0,0.0,0,19.639035489479998,272.95
2024-01-07 20:00:00+01:00,3806.3892540284996,0,42.465,453208.36317045,0.00022660418158522498,0,0.0,0,19.199057097656,272.45
2024-01-07 21:00:00+01:00,3351.917053778,0,42.335,453208.36317045,0.00022660418158522498,0,0.0,0,17.519139601608,272.65
2024-01-07 22:00:00+01:00,2957.8359223750003,0,42.03,453208.36317045,0.00022660418158522498,0,0.0,0,15.27924960688,272.54999999999995
2024-01-07 23:00:00+01:00,2382.4564475270004,0,41.311,453208.36317045,0.00022660418158522498,0,0.0,0,11.239448009248,272.65
2024-01-08 00:00:00+01:00,1858.7147393791795,0,41.097,453208.36317045,0.00022660418158522498,0,0.0,0,9.204298851712,272.65
2024-01-08 01:00:00+01:00,1597.7752574232575,0,40.366,453208.36317045,0.00022660418158522498,0,0.0,0,9.786849411952,272.75
2024-01-08 02:00:00+01:00,1512.7075334409833,0,40.682,453208.36317045,0.00022660418158522498,0,0.0,0,9.903359523999999,272.84999999999997
2024-01-08 03:00:00+01:00,1499.3812586593076,0,40.412,453208.36317045,0.00022660418158522498,0,0.0,0,10.641256900296,272.75
2024-01-08 04:00:00+01:00,1565.0607557975654,0,40.162,453208.36317045,0.00022660418158522498,0,0.0,0,13.243316069344,272.95
2024-01-08 05:00:00+01:00,1781.2119307807948,0,39.891,453208.36317045,0.00022660418158522498,0,0.0,0,19.573698823904,273.04999999999995
2024-01-08 06:00:00+01:00,2303.767228187,0,39.828,453208.36317045,0.00022660418158522498,0,0.0,0,19.379515303824,272.84999999999997
2024-01-08 07:00:00+01:00,2504.713424237,0,40.19,453208.36317045,0.00022660418158522498,0,0.0,0,18.835801447599998,272.84999999999997
2024-01-08 08:00:00+01:00,2354.792832943,0,41.41,453208.36317045,0.00022660418158522498,0,0.0,0,18.758128039576,272.84999999999997
2024-01-08 09:00:00+01:00,2273.983505038,0,43.09,453208.36317045,0.00022660418158522498,0,0.0,0,18.369760999416002,272.75
2024-01-08 10:00:00+01:00,2295.3255841990003,0,44.091,453208.36317045,0.00022660418158522498,0,269.6388580817956,0,17.864883847208002,272.65
2024-01-08 11:00:00+01:00,2517.4134643009997,0,43.763000000000005,453208.36317045,0.00022660418158522498,0,1500.6426018626576,0,17.321169990992,272.65
2024-01-08 12:00:00+01:00,2629.4593799,0,43.04,453208.36317045,0.00022660418158522498,0,5138.5181789829185,0,17.165823174928,272.65
2024-01-08 13:00:00+01:00,2606.6143374165,0,42.28,453208.36317045,0.00022660418158522498,0,755.809245847204,0,17.126986470912,272.25
2024-01-08 14:00:00+01:00,2545.4437302425,0,41.53,453208.36317045,0.00022660418158522498,0,1073.8286774995076,0,17.24349658296,271.95
2024-01-08 15:00:00+01:00,2629.759972564,0,41.24,453208.36317045,0.00022660418158522498,0,623.4225099800211,0,17.398843399024,271.84999999999997
2024-01-08 16:00:00+01:00,3004.1230864970003,0,41.980000000000004,453208.36317045,0.00022660418158522498,0,563.632007367491,0,18.13674077532,271.34999999999997
2024-01-08 17:00:00+01:00,3753.124857637,0,42.778,453208.36317045,0.00022660418158522498,0,109.0530195893208,0,18.758128039576,271.25
2024-01-08 18:00:00+01:00,4171.725191992,0,43.667,453208.36317045,0.00022660418158522498,0,0.0,0,19.146495079728,270.84999999999997
2024-01-08 19:00:00+01:00,4130.368651269,0,44.893,453208.36317045,0.00022660418158522498,0,0.0,0,19.068821671696,270.34999999999997
2024-01-08 20:00:00+01:00,3768.9560712874995,0,44.981,453208.36317045,0.00022660418158522498,0,0.0,0,18.641617927528,270.04999999999995
2024-01-08 21:00:00+01:00,3364.8593329835,0,44.192,453208.36317045,0.00022660418158522498,0,0.0,0,17.010476358864,269.65
2024-01-08 22:00:00+01:00,2975.5166846155003,0,43.400999999999996,453208.36317045,0.00022660418158522498,0,0.0,0,14.835620933991999,269.15
2024-01-08 23:00:00+01:00,2388.759804003,0,42.263,453208.36317045,0.00022660418158522498,0,0.0,0,10.913113828399998,268.65
2024-01-09 00:00:00+01:00,1860.1617877828337,0,41.978,453208.36317045,0.00022660418158522498,0,0.0,0,9.542678035024,268.34999999999997
2024-01-09 01:00:00+01:00,1599.0191589678616,0,41.129,453208.36317045,0.00022660418158522498,0,0.0,0,10.146644999264,268.25
2024-01-09 02:00:00+01:00,1513.8852079785245,0,40.796,453208.36317045,0.00022660418158522498,0,0.0,0,10.267438392112,268.04999999999995
